path_id,memory_path,no_memory_path,memory_path_length,no_memory_path_length,is_same
17259,Millard_Fillmore;American_Civil_War;Slavery;Atlantic_slave_trade;African_slave_trade;Ghana;Africa;Egypt;Ancient_Egypt;Mathematics;Differential_equation,Millard_Fillmore;President_of_the_United_States;United_States;Education;Mathematics;Differential_equation,11,6,False
17262,Millard_Fillmore;American_Civil_War;Abraham_Lincoln;President_of_the_United_States;Cold_War;Soviet_Union;Sputnik_1;Sputnik_program,Millard_Fillmore;American_Civil_War;United_States;Cold_War;Soviet_Union;Sputnik_1;Sputnik_program,8,7,False
17268,Milton_Keynes;England;Norman_conquest_of_England;William_I_of_England,Milton_Keynes;England;William_I_of_England,4,3,False
17272,Mind;Philosophy;Africa;Ethiopia;Horn_of_Africa;Djibouti;Eritrea,Mind;Philosophy;Africa;Eritrea,7,4,False
17277,Mind;Philosophy;Political_philosophy;Democracy;Liberal_democracy;Germany;Berlin;Weimar_Republic,Mind;Philosophy;Political_philosophy;Democracy;Liberal_democracy;Germany;Berlin;Weimar_Republic,8,8,True
17281,Mineral;Biology;Medicine,Mineral;Biology;Medicine,3,3,True
17292,Mini;Automobile;MINI_%28BMW%29;United_Kingdom;Atlantic_Ocean,Mini;MINI_%28BMW%29;United_Kingdom;Atlantic_Ocean,5,4,False
17296,Mini;MINI_%28BMW%29;United_States;President_of_the_United_States;William_McKinley,Mini;MINI_%28BMW%29;United_States;President_of_the_United_States;William_McKinley,5,5,True
17299,Minimum_wage;United_States;United_States_Constitution;WRONG_ANSWER,Minimum_wage;United_States;United_States_Constitution;WRONG_ANSWER,4,4,True
17302,Mining;Geology;Evolution;Natural_selection;Charles_Darwin;Agnosticism;Atheism,Mining;Geology;Evolution;Creation-evolution_controversy;Atheism,7,5,False
17308,Mining;Lake_Superior;Great_Lakes;Great_Lakes_Storm_of_1913,Mining;Lake_Superior;Great_Lakes;Great_Lakes_Storm_of_1913,4,4,True
17310,Mining;Coal;Industrial_Revolution;Literacy;United_Kingdom;Charles_Dickens;Oliver_Twist,Mining;Coal;Industrial_Revolution;Book;Literature;Charles_Dickens;Oliver_Twist,7,7,False
17313,Mining;Mineral;Geology;History_of_Earth;Civilization;Ancient_Rome;Roman_Empire,Mining;Ancient_Egypt;Ancient_Rome;Roman_Empire,7,4,False
17315,Mining;Geology;Paleontology;Dinosaur;Bird;Evolution;Charles_Darwin;Biology;Animal;Mammal;20th_century;Film;Animation;The_Lion_King;Toy_Story,Mining;Geology;Paleontology;Dinosaur;Fiction;Film;Animation;The_Lion_King;Toy_Story,15,9,False
17319,Minmi_%28dinosaur%29;Australia;WRONG_ANSWER,Minmi_%28dinosaur%29;Australia;WRONG_ANSWER,3,3,True
17323,Minneapolis%2C_Minnesota;Minnesota;India;WRONG_ANSWER,Minneapolis%2C_Minnesota;Minnesota;India;WRONG_ANSWER,4,4,True
17336,Minoan_civilization;Ancient_Greece;Alexander_the_Great;Egypt;Ancient_Egypt;Africa;Ethiopia;Addis_Ababa;Ethiopia;LOOP_DETECTED,Minoan_civilization;Greece;Mediterranean_Sea;WRONG_ANSWER,10,4,False
17339,Minoan_civilization;Ancient_Greece;Hellenistic_Greece;Alexander_the_Great;Aristotle;Biology;Genetics;Gregor_Mendel,Minoan_civilization;Ancient_Greece;Aristotle;Biology;Genetics;Gregor_Mendel,8,6,False
17343,Minoan_civilization;Ancient_Greece;Alexander_the_Great;Europe;Sweden,Minoan_civilization;Ancient_Greece;Europe;Sweden,5,4,False
17352,Miranda_Otto;WRONG_ANSWER,Miranda_Otto;WRONG_ANSWER,2,2,True
17356,Miranda_Otto;Film;20th_century;World_War_I;World_War_II,Miranda_Otto;Australia;World_War_II,5,3,False
17359,Mississippi_River;American_Civil_War;United_States;Attack_on_Pearl_Harbor,Mississippi_River;United_States;Attack_on_Pearl_Harbor,4,3,False
17362,Mississippi_River;North_America;Earth;Climate;Meteorology;Weather;Cloud,Mississippi_River;Great_Lakes;Fresh_water;Water;Cloud,7,5,False
17364,Mississippi_River;North_America;Europe;European_Union;Dutch_language;Language;Esperanto,Mississippi_River;North_America;Europe;European_Union;Euro;Linguistics;Language;Esperanto,7,8,False
17372,Missouri_River;United_States;Education,Missouri_River;United_States;Education,3,3,True
17375,Missouri_River;Pacific_Ocean;Ocean,Missouri_River;Pacific_Ocean;Ocean,3,3,True
17380,Mistle_Thrush;Bird;Human;Religion;Philosophy;Ethics;Human_rights;United_Nations;Nobel_Peace_Prize;Peace,Mistle_Thrush;Bird;Human;WRONG_ANSWER,10,4,False
17383,Mitochondrial_Eve;Human;Genetics;Charles_Darwin,Mitochondrial_Eve;Human;Genetics;Charles_Darwin,4,4,True
17387,Mitochondrial_Eve;Chimpanzee;Evolution;Dinosaur;Spinosaurus,Mitochondrial_Eve;Human;Animal;Chordate;Reptile;Dinosaur;Spinosaurus,5,7,False
17389,Mitochondrial_Eve;Japan;Wasabi,Mitochondrial_Eve;Japan;Wasabi,3,3,True
17398,Mitochondrion;Eukaryote;Organism;Human;Politics;United_States;United_States_Declaration_of_Independence;Thomas_Jefferson,Mitochondrion;Eukaryote;Organism;Human;Politics;Thomas_Jefferson,8,6,False
17400,Mixed-breed_dog;Dog;Animal;Human;Economics,Mixed-breed_dog;Dog;Animal;Human;Economics,5,5,True
17402,Modern_history;United_Kingdom;British_Isles,Modern_history;United_Kingdom;British_Isles,3,3,True
17405,Modernist_poetry_in_English;Economics;Capitalism;Economics;LOOP_DETECTED,Modernist_poetry_in_English;England;United_Kingdom;British_Empire;Africa;Guinea,5,6,False
17412,Mohs_scale_of_mineral_hardness;Mineral;Geology;Mining;Gold;Gold_standard;Currency;Money;Finance,Mohs_scale_of_mineral_hardness;Mineral;Geology;Mining;Gold;Gold_standard;Money;Finance,9,8,False
17421,Moldovans;Moldova;Mineral;Chemical_element;Periodic_table;Samarium,Moldovans;Moldova;Mineral;Chemical_element;Periodic_table;Samarium,6,6,True
17427,Mole_%28animal%29;Mammal;Animal;Chordate;Vertebrate;Fish;Fishing;Wales,Mole_%28animal%29;Europe;Wales,8,3,False
17434,Momentum;Energy;Iron;Metal,Momentum;Energy;Chemistry;Metal,4,4,False
17440,Mona_Lisa;Art;Music;Musical_instrument;Piano,Mona_Lisa;Italy;Italian_Renaissance;Renaissance_music;Renaissance;Music;Musical_instrument;Piano,5,8,False
17443,Monaco;France;Algeria;Mali;Senegal;Dakar,Monaco;France;Algeria;Mali;Senegal;Dakar,6,6,True
17446,Monaco;Italy;Italian_Renaissance;Renaissance,Monaco;Italy;Italian_Renaissance;Renaissance,4,4,True
17449,Monaco_Grand_Prix;Formula_One;Auto_racing;United_States;American_English,Monaco_Grand_Prix;Formula_One;English_language;American_English,5,4,False
17454,Monaco_Grand_Prix;Formula_One;Auto_racing;Automobile;Henry_Ford;Karl_Benz;Iron;Metal,Monaco_Grand_Prix;Formula_One;Auto_racing;Automobile;Energy;Chemistry;Metal,8,7,False
17457,Monaco_Grand_Prix;Formula_One;United_Kingdom;British_House_of_Commons;WRONG_ANSWER,Monaco_Grand_Prix;Formula_One;United_Kingdom;British_House_of_Commons;WRONG_ANSWER,5,5,True
17461,Monarchies_in_the_European_Union;Belgium;Brussels;Antwerp;Black_pepper;Plant;Fruit;WRONG_ANSWER,Monarchies_in_the_European_Union;WRONG_ANSWER,8,2,False
17465,Monarchies_in_the_European_Union;United_Kingdom;England;Nottingham,Monarchies_in_the_European_Union;United_Kingdom;England;Nottingham,4,4,True
17473,Monarchy;United_Kingdom;British_monarchy;Parliament_of_the_United_Kingdom;British_House_of_Commons;England;Leicester,Monarchy;United_Kingdom;England;Leicester,7,4,False
17487,Money;Economics;Philosophy,Money;Economics;Philosophy,3,3,True
17490,Mongol_Empire;Europe;French_Revolution;United_States_Declaration_of_Independence;American_Revolutionary_War,Mongol_Empire;Europe;18th_century;American_Revolutionary_War,5,4,False
17493,Mongol_Empire;Europe;Portugal;Lisbon,Mongol_Empire;Europe;Portugal;Lisbon,4,4,True
17496,Mongolia;Genghis_Khan;Mongol_Empire;Islam;United_States;American_Civil_War;Florida;Hurricane_Katrina;WRONG_ANSWER,Mongolia;Genghis_Khan;Mongol_Empire;Islam;United_States;WRONG_ANSWER,9,6,False
17498,Mongolia;Japan;Korea,Mongolia;Japan;Korea,3,3,True
17500,Mongolia;Mongol_Empire;Genghis_Khan;Islam;Christianity;Pope;Vatican_City,Mongolia;Mongol_Empire;Islam;Christianity;Pope;Vatican_City,7,6,False
17507,Mongoose;Animal;Organism;Chemical_element;Iron,Mongoose;Animal;Organism;Chemical_element;Iron,5,5,True
17512,Monkey;Chimpanzee;Bonobo;Chimpanzee;LOOP_DETECTED,Monkey;Ape,5,2,False
17515,Monkey;Ape;Human;Genetics;Natural_selection;Evolution,Monkey;Ape;Charles_Darwin;Evolution,6,4,False
17520,Monkey;Ape;Chordate;Mammal,Monkey;Ape;Mammal,4,3,False
17527,Monoclonius;Dinosaur;South_America;Brazil;Rio_de_Janeiro,Monoclonius;Dinosaur;South_America;Brazil;Rio_de_Janeiro,5,5,True
17535,Monrovia;Liberia;Africa;Egypt;Ancient_Egypt;Nile;Sun,Monrovia;Liberia;Africa;Earth;Sun,7,5,False
17538,Montenegro;United_States;WRONG_ANSWER,Montenegro;United_States;WRONG_ANSWER,3,3,True
17545,Montreal;Greece;Athens,Montreal;Greece;Athens,3,3,True
17547,Montreal;Bridge,Montreal;Bridge,2,2,True
17551,Montreal;United_States;Dallas%2C_Texas;Houston%2C_Texas,Montreal;United_States;Houston%2C_Texas,4,3,False
17555,Montreal;Canada;Toronto,Montreal;Canada;Toronto,3,3,True
17557,Montreal_Metro;Montreal;Germany;Cologne,Montreal_Metro;Montreal;Europe;Germany;Cologne,4,5,False
17559,Montreal_Metro;Montreal;Canada;United_Kingdom;Gibraltar,Montreal_Metro;Montreal;Canada;United_Kingdom;Gibraltar,5,5,True
17569,Montserrat;20th_century;Cold_War;Soviet_Union;Laika;Sputnik_2,Montserrat;20th_century;Cold_War;Soviet_Union;Laika;Sputnik_2,6,6,True
17571,Montserrat;Caribbean_Sea;Atlantic_Ocean;Africa;Ethiopia;Addis_Ababa;Ethiopia;LOOP_DETECTED,Montserrat;Caribbean_Sea;Atlantic_Ocean;Africa;Carnivore;Vulture,8,6,False
17575,Monty_Python;BBC;Broadcasting;Mass_media;Technology;Energy;Nuclear_fission,Monty_Python;Film;20th_century;Nuclear_weapon;Nuclear_fission,7,5,False
17581,Monty_Python;BBC;Television;Broadcasting;Mass_media;Radio;Guglielmo_Marconi;Radio;LOOP_DETECTED,Monty_Python;Film;20th_century;World_War_I;Tank,9,5,False
17585,Moon;Earth;Australia,Moon;Earth;Australia,3,3,True
17589,Moon;Earth;Climate,Moon;Earth;Climate,3,3,True
17592,Moon;Earth,Moon;Earth,2,2,True
17595,Moon;Lunar_eclipse;Full_moon,Moon;Full_moon,3,2,False
17598,Moon;Solar_System;Mars,Moon;Solar_System;Mars,3,3,True
17602,Moon;United_States;West_Virginia,Moon;United_States;West_Virginia,3,3,True
17604,Moon_landing;Apollo_11;Moon;Ireland;Church_of_Ireland,Moon_landing;Apollo_11;Moon;Ireland;Church_of_Ireland,5,5,True
17606,Moon_landing;Apollo_11;President_of_the_United_States;James_Monroe,Moon_landing;Apollo_11;President_of_the_United_States;James_Monroe,4,4,True
17610,Morecambe_Bay;United_Kingdom;Germany;Luftwaffe;Blitzkrieg,Morecambe_Bay;England;British_Empire;World_War_I;WRONG_ANSWER,5,5,False
17613,Morecambe_Bay;United_Kingdom;Christianity;Islam,Morecambe_Bay;United_Kingdom;Islam,4,3,False
17615,Morecambe_Bay;United_Kingdom;Earth;Plate_tectonics,Morecambe_Bay;United_Kingdom;Earth;Plate_tectonics,4,4,True
17617,Morecambe_and_Wise;United_Kingdom;Anne_of_Great_Britain,Morecambe_and_Wise;United_Kingdom;Anne_of_Great_Britain,3,3,True
17620,Morecambe_and_Wise;United_Kingdom;Scotland;Climate;Weather;Snow,Morecambe_and_Wise;United_Kingdom;Scotland;Climate;Weather;Snow,6,6,True
17627,Mormon;Christianity;Philippines,Mormon;Christianity;Philippines,3,3,True
17633,Mormon_Trail;California;United_States;Italy;Benito_Mussolini,Mormon_Trail;Europe;Italy;Benito_Mussolini,5,4,False
17642,Morocco;United_Kingdom;Parliament_of_the_United_Kingdom;British_House_of_Commons;Prime_Minister_of_the_United_Kingdom,Morocco;United_Kingdom;Prime_Minister_of_the_United_Kingdom,5,3,False
17646,Morphine;Sleep;Mammal;Animal;Bird;Evolution;Natural_selection;Game_theory;Go_%28board_game%29;Board_game,Morphine;Chemical_synapse;Action_potential;Cell_%28biology%29;Organism;Biology;WRONG_ANSWER,10,7,False
17659,Mosaic;Art;WRONG_ANSWER,Mosaic;Roman_Empire;Rome;France;Paris;Canada;Montreal,3,7,False
17665,Moscow;Russia;Climate;Meteorology;WRONG_ANSWER,Moscow;Russia;Earth;WRONG_ANSWER,5,4,False
17669,Moscow;Europe;Africa;Swaziland,Moscow;Europe;Africa;Swaziland,4,4,True
17671,Mosque;Mali;Bamako,Mosque;Mali;Bamako,3,3,True
17674,Mosque;Europe;Brussels;European_Union,Mosque;Europe;European_Union,4,3,False
17676,Mosque;Islam;Mathematics;Engineering;Technology;Radio;Guglielmo_Marconi,Mosque;Islam;19th_century;20th_century;Electronics;Radio;Guglielmo_Marconi,7,7,False
17678,Mosque;Islam;Baghdad;Iraq;Mesopotamia;Sumer;Akkadian_Empire;Assyria;Babylonia;Cyrus_the_Great;Persian_Empire;Iran;Afghanistan;Pakistan;Urial,Mosque;Islam;Pakistan;Urial,15,4,False
17680,Moss;Plant;Agriculture;Fertile_Crescent;Mesopotamia,Moss;Plant;Agriculture;Fertile_Crescent;Mesopotamia,5,5,True
17685,Mother_Teresa;Albania;Algeria;Algiers,Mother_Teresa;Albania;Algeria;Algiers,4,4,True
17689,Mother_Teresa;India;Bangladesh;India;LOOP_DETECTED,Mother_Teresa;Asia;Macau,5,3,False
17694,Mother_Teresa;Africa;Tunis,Mother_Teresa;Africa;Tunis,3,3,True
17696,Motion_%28physics%29;Physics;India,Motion_%28physics%29;Physics;India,3,3,True
17699,Mount_Baker;Glacier;Earth;Canada;Montreal;Toronto;New_York_City;American_Revolutionary_War;United_States_Declaration_of_Independence;Thomas_Jefferson;Benjamin_Franklin;Philadelphia;Alexander_Hamilton;George_Washington;United_States_Constitution;American_Civil_War;Abraham_Lincoln;Chicago;University_of_Chicago;Barack_Obama;Cinema_of_the_United_States;American_popular_music;Seattle%2C_Washington;Nirvana_%28band%29;Kurt_Cobain;Alternative_rock;WRONG_ANSWER,Mount_Baker;United_States;American_popular_music;WRONG_ANSWER,27,4,False
17705,Mount_Baker;United_States;United_States_Congress;Suffrage;Voting,Mount_Baker;United_States;United_States_Congress;Suffrage;Voting,5,5,True
17708,Mount_Everest;Nepal;India;Bangladesh;Bay_of_Bengal;India;LOOP_DETECTED,Mount_Everest;United_States;Florida,7,3,False
17710,Mount_Everest;United_States;U.S._state;WRONG_ANSWER,Mount_Everest;United_States;U.S._state;WRONG_ANSWER,4,4,True
17712,Mount_Everest;China;Beijing;Mao_Zedong;China;LOOP_DETECTED,Mount_Everest;China;Beijing;People%27s_Republic_of_China;Shenzhou_6,6,5,False
17714,Mount_Everest;Himalayas;Asia;India;Time_zone;Time,Mount_Everest;Himalayas;Asia;Earth;WRONG_ANSWER,6,5,False
17718,Mount_Kilimanjaro;Tanzania;Africa;Ethiopia;Addis_Ababa;Ethiopia;LOOP_DETECTED,Mount_Kilimanjaro;Tanzania;East_Africa;Milk;Cheese,7,5,False
17721,Mount_Kilimanjaro;Magma;Igneous_rock,Mount_Kilimanjaro;Magma;Igneous_rock,3,3,True
17724,Mount_Nyiragongo;Democratic_Republic_of_the_Congo;United_Kingdom;London;New_York_City;California;Los_Angeles%2C_California,Mount_Nyiragongo;Democratic_Republic_of_the_Congo;United_Kingdom;United_States_dollar;United_States;California;Los_Angeles%2C_California,7,7,False
17743,Mount_Rushmore;Plate_tectonics;Earth;Earthquake,Mount_Rushmore;Plate_tectonics;Earthquake,4,3,False
17751,Mount_St._Helens;Columbia_River;Mississippi_River;Gulf_of_Mexico;Caribbean_Sea;Cuba;Haiti;Dominican_Republic;Africa;Cairo,Mount_St._Helens;Columbia_River;Oregon;Capital;Cairo,10,5,False
17754,Mount_St._Helens;Columbia_River;Oregon;United_States;American_Civil_War;Abraham_Lincoln;United_Kingdom;Henry_VIII_of_England;Henry_II_of_England,Mount_St._Helens;Columbia_River;Oregon;United_Kingdom;Henry_VIII_of_England;Henry_II_of_England,9,6,False
17760,Mount_Vesuvius;Ancient_Rome;Roman_Empire;Byzantine_Empire;Christianity;Islam;Abbasid;Baghdad;Iraq;Mesopotamia;Akkadian_Empire;Babylonia;Assyria;Sumer;Agriculture;Fertile_Crescent;Mesopotamia;LOOP_DETECTED,Mount_Vesuvius;Earth;Solar_System;Extrasolar_planet;55_Cancri;55_Cancri_c,18,6,False
17763,Mount_Vesuvius;Italy;Ethiopia;Central_African_Republic,Mount_Vesuvius;Italy;Ethiopia;Central_African_Republic,4,4,True
17765,Mount_Vesuvius;Italy;Roman_Empire;Africa;Rwanda;Kigali,Mount_Vesuvius;Italy;Roman_Empire;Africa;Rwanda;Kigali,6,6,True
17773,Mozambique;Africa;Ethiopia;Addis_Ababa;Italy;Adolf_Hitler,Mozambique;Africa;Europe;Germany;Nazism;Nazi_Germany;Adolf_Hitler,6,7,False
17775,Mozambique;United_Kingdom;England,Mozambique;United_Kingdom;England,3,3,True
17779,Mozambique;Africa;Ethiopia;Addis_Ababa;African_Union;Abuja;Lagos;Nigeria;Angola;Democratic_Republic_of_the_Congo;Republic_of_the_Congo;Congo_River;Lake_Tanganyika;Tanzania;East_Africa;Kenya;Nairobi;United_Kingdom;Wales;Snowdonia,Mozambique;Africa;United_Kingdom;Wales;Snowdonia,20,5,False
17781,Mozilla_Firefox;Microsoft;World_Wide_Web;Book;Johannes_Gutenberg;Bible,Mozilla_Firefox;Microsoft;Computer;Internet;Library;Christianity;Bible,6,7,False
17787,Mozilla_Firefox;Open_source;Biotechnology;Biology;Botany;Photosynthesis,Mozilla_Firefox;Google;Cereal;Agriculture;Botany;Photosynthesis,6,6,False
17789,Mozilla_Firefox;Google;Moon;Solar_System,Mozilla_Firefox;Google;Moon;Solar_System,4,4,True
17792,Mozilla_Firefox;Google;China;Africa;Uganda,Mozilla_Firefox;Google;China;Africa;Uganda,5,5,True
17795,Mu_Arae;Earth;Africa;South_Africa;Johannesburg,Mu_Arae;Earth;Africa;South_Africa;Johannesburg,5,5,True
17797,Muhammad;Islam;Europe;Copenhagen;Denmark,Muhammad;Islam;Europe;Denmark,5,4,False
17800,Muhammad;Islam;Abbasid;Baghdad;Iraq;Mesopotamia;Sumer;Agriculture;Fertile_Crescent;Ancient_Egypt;Africa;WRONG_ANSWER,Muhammad;Islam;WRONG_ANSWER,12,3,False
17809,Muhammad_Ali;Malcolm_X;Africa;Somalia,Muhammad_Ali;United_States;WRONG_ANSWER,4,3,False
17813,Muhammad_Ali_Jinnah;World_War_II;Nazi_Germany,Muhammad_Ali_Jinnah;World_War_II;Nazi_Germany,3,3,True
17827,Multiculturalism;Culture;Anthropology;Evolution;Entropy,Multiculturalism;Culture;Anthropology;Evolution;Entropy,5,5,True
17829,Multiculturalism;Canada;Pacific_Ocean,Multiculturalism;Canada;Pacific_Ocean,3,3,True
17831,Multiculturalism;United_States;Washington%2C_D.C.,Multiculturalism;United_States;Washington%2C_D.C.,3,3,True
17837,Multiple_sequence_alignment;Sequence_alignment;Bioinformatics;Biology;Human;United_Nations;United_States;President_of_the_United_States;Bill_Clinton,Multiple_sequence_alignment;Sequence_alignment;Bioinformatics;Biology;Human;United_States_dollar;United_States;President_of_the_United_States;Bill_Clinton,9,9,False
17841,Mumbai;India;United_States;Attack_on_Pearl_Harbor,Mumbai;India;Asia;World_War_II;Attack_on_Pearl_Harbor,4,5,False
17843,Mumbai;Economy_of_India;India,Mumbai;India,3,2,False
17847,Mumbai;University;WRONG_ANSWER,Mumbai;University;WRONG_ANSWER,3,3,True
17849,Mummy;Ancient_Egypt;Africa;Burkina_Faso,Mummy;Ancient_Egypt;Africa;Burkina_Faso,4,4,True
17852,Mummy;Republic_of_Ireland;Northern_Ireland,Mummy;United_Kingdom;Northern_Ireland,3,3,False
17855,Munich;Biotechnology;Biology;Cell_%28biology%29;Energy;Adenosine_triphosphate,Munich;Biotechnology;Biology;Cell_%28biology%29;Energy;Adenosine_triphosphate,6,6,True
17858,Munich;Architecture;Light;Color,Munich;Architecture;Light;Color,4,4,True
17860,Munich;Germany;Asia;Kazakhstan,Munich;Germany;Kazakhstan,4,3,False
17870,Muscat%2C_Oman;Oman;United_Kingdom;Scotland;Aberdeen,Muscat%2C_Oman;United_Kingdom;Scotland;Aberdeen,5,4,False
17873,Music;Musical_instrument;Guitar,Music;Musical_instrument;Guitar,3,3,True
17875,Music;Physics;Moon,Music;Physics;Moon,3,3,True
17879,Music;Culture;Sociology;Political_science,Music;Culture;Sociology;Political_science,4,4,True
17881,Music;Culture;Asia;Middle_East;Egypt;Ancient_Egypt;Africa;East_Africa;Kenya;Uganda;Tanzania;African_Great_Lakes;Rwanda;Tanzania;LOOP_DETECTED,Music;Culture;Popular_culture;Sport;Olympic_Games;Volleyball,15,6,False
17888,Music_of_Antigua_and_Barbuda;Antigua_and_Barbuda;Islam;Ottoman_Empire;Middle_East;United_Arab_Emirates;Emirate,Music_of_Antigua_and_Barbuda;Antigua_and_Barbuda;Islam;Sultan;Oman;United_Arab_Emirates;Emirate,7,7,False
17890,Music_of_Barbados;Jazz;Music;Musical_instrument;Sound;Wave;Quantum_mechanics;Atom;Photon;Electromagnetic_radiation;Light;Albert_Einstein;Physics;Chemistry;Quantum_chemistry;Computational_chemistry;Algorithm;Computer_science;Alan_Turing;Logic;Boolean_logic;Computer;Quantum_computer;Electron;Photon;LOOP_DETECTED,Music_of_Barbados;Jazz;Music;Culture;Art;Alchemy;Chemistry;Chemical_element;Periodic_table;Argon,26,10,False
17892,Music_of_Barbados;Jazz;Music;Culture;United_States;Grand_Canyon,Music_of_Barbados;Jazz;Music;Culture;United_States;Grand_Canyon,6,6,True
17894,Music_of_Barbados;Jazz;Music;Musical_instrument;Piano;WRONG_ANSWER,Music_of_Barbados;Jazz;Music;Culture;Popular_culture;Sport;Olympic_Games;Ice_hockey;National_Hockey_League,6,9,False
17896,Music_of_Barbados;Jazz;Louis_Armstrong;Africa;Democratic_Republic_of_the_Congo;Second_Congo_War,Music_of_Barbados;Reggae;Jamaica;Africa;Second_Congo_War,6,5,False
17899,Music_of_Dominica;Jazz;Music;Culture;Art;Science;Universe;Galaxy,Music_of_Dominica;Jazz;Music;Culture;Art;Science;Universe;Galaxy,8,8,True
17903,Music_of_Hawaii;American_popular_music;Folk_music;Jazz;Music;Culture;Literature;Poetry,Music_of_Hawaii;Music_of_the_United_States;Poetry_of_the_United_States;Poetry,8,4,False
17906,Music_of_Hungary;Europe;Hungary;John_von_Neumann;Computer_science;Programming_language;Functional_programming,Music_of_Hungary;Folk_music;Music;Mathematics;Computer_science;Programming_language;Functional_programming,7,7,False
17910,Music_of_Hungary;United_States;President_of_the_United_States;Richard_Nixon,Music_of_Hungary;United_States;President_of_the_United_States;Richard_Nixon,4,4,True
17916,Music_of_Ireland;Ireland;Europe;Finland,Music_of_Ireland;Ireland;Europe;Finland,4,4,True
17922,Music_of_Ireland;Ireland;United_Kingdom;Prime_Minister_of_the_United_Kingdom;Winston_Churchill,Music_of_Ireland;Ireland;United_Kingdom;Prime_Minister_of_the_United_Kingdom;Winston_Churchill,5,5,True
17924,Music_of_Italy;Austria;Anschluss,Music_of_Italy;Austria;Anschluss,3,3,True
17926,Music_of_Italy;Italy;Great_Britain;England;Brighton,Music_of_Italy;Europe;United_Kingdom;England;Brighton,5,5,False
17928,Music_of_Italy;World_War_II;Nazism,Music_of_Italy;World_War_II;Nazism,3,3,True
17932,Music_of_Martinique_and_Guadeloupe;France;Arabic_language;Qatar,Music_of_Martinique_and_Guadeloupe;France;Arabic_language;Qatar,4,4,True
17935,Music_of_New_Zealand;Auckland;New_Zealand;James_Cook;California;Arnold_Schwarzenegger,Music_of_New_Zealand;United_States;California;Arnold_Schwarzenegger,6,4,False
17937,Music_of_New_Zealand;Auckland;New_Zealand;Currency;Coin,Music_of_New_Zealand;New_Zealand;Currency;Coin,5,4,False
17939,Music_of_New_Zealand;United_States;George_Washington,Music_of_New_Zealand;United_States;George_Washington,3,3,True
17943,Music_of_New_Zealand;Auckland;Wellington;List_of_countries;Niger,Music_of_New_Zealand;Europe;Africa;Niger,5,4,False
17948,Music_of_Spain;Flute;Musical_instrument;Clarinet;Bassoon,Music_of_Spain;Clarinet;Bassoon,5,3,False
17958,Music_of_Trinidad_and_Tobago;Trinidad_and_Tobago;Hurricane_Ivan;Caribbean_Sea;Earthquake,Music_of_Trinidad_and_Tobago;Trinidad_and_Tobago;Hurricane_Ivan;Tropical_cyclone;Earth;Earthquake,5,6,False
17966,Music_of_the_Bahamas;Cuba;Atlantic_Ocean;Earth;Moon,Music_of_the_Bahamas;The_Bahamas;Atlantic_Ocean;Earth;Moon,5,5,False
17971,Music_of_the_Lesser_Antilles;Barbados;Caribbean_Sea;Mexico;Aztec,Music_of_the_Lesser_Antilles;Barbados;Music_of_Barbados;Reggae;Jamaica;Cuba;Mexico;Aztec,5,8,False
17974,Music_of_the_United_States;American_popular_music;Jazz;Europe;Black_Sea,Music_of_the_United_States;American_popular_music;United_States;Europe;Black_Sea,5,5,False
17976,Music_of_the_United_States;American_popular_music;Jazz;Louis_Armstrong;Billie_Holiday;WRONG_ANSWER,Music_of_the_United_States;American_popular_music;Folk_music;India;Flag_of_India,6,5,False
17984,Music_of_the_trecento;Italy;Renaissance;Italy;LOOP_DETECTED,Music_of_the_trecento;Italy;Renaissance;16th_century;17th_century;18th_century;19th_century;20th_century;World_War_I;Technology;Clay;Mineral;Gypsum,5,13,False
17986,Musical_instrument;Music;Culture;Evolution;Cambrian_explosion,Musical_instrument;Music;Culture;Evolution;Cambrian_explosion,5,5,True
17988,Musical_instrument;Music;Language;Linguistics;Noam_Chomsky,Musical_instrument;Music;Language;Linguistics;Noam_Chomsky,5,5,True
17991,Mustard_plant;Plant;Photosynthesis;Electron;Electricity,Mustard_plant;Plant;Photosynthesis;Electron;Electric_charge;Electricity,5,6,False
17994,Mustard_plant;Plant;Flower;Insect;Animal;Chordate;Vertebrate;Fish;Tuna;Mercury_%28element%29;Mercury_%28planet%29;Neptune,Mustard_plant;Plant;Life;Universe;Galaxy;Solar_System;Neptune,12,7,False
17997,Mustard_plant;Mediterranean_Sea;Sea,Mustard_plant;Mediterranean_Sea;Sea,3,3,True
18002,Mustard_plant;Plant;Agriculture;Fertile_Crescent;Mesopotamia;Syria;Iraq;Baghdad;Iraq_War;Bosnia_and_Herzegovina;Yugoslavia,Mustard_plant;Plant;Agriculture;Fertile_Crescent;Mesopotamia;Ottoman_Empire;Serbia;Yugoslavia,11,8,False
18004,Mustard_seed;Basil;Plant;Canola;Canada,Mustard_seed;Mustard_plant;Canada,5,3,False
18007,Mustard_seed;Mustard_plant;Plant;Agriculture;Cereal;Wheat;Bread;Food;Computer;Microsoft_Windows;Microsoft,Mustard_seed;Mustard_plant;Plant;Agriculture;Fertile_Crescent;Mesopotamia;Apple;United_States;Computer;Computer_programming;Microsoft,11,11,False
18010,Muttaburrasaurus;Dinosaur;Biology;Latin,Muttaburrasaurus;Dinosaur;Biology;Latin,4,4,True
18018,Myanmar;China;Mongolia;Soviet_Union,Myanmar;British_Empire;Cold_War;Soviet_Union,4,4,False
